385,340,300
386,330,300
387,323,300
388,314,300
389,305,300
390,295,300
391,286,300
392,276,300
393,267,300
394,259,300
395,253,300
396,247,300
397,244,300
398,242,300
399,242,300
400,245,300
401,249,300
402,254,300
403,260,300
404,267,300
405,274,300
406,281,300
407,287,300
408,293,300
409,299,300
410,302,300
411,305,300
412,308,300
413,307,300
414,307,300
415,302,300
416,298,300
417,293,300
418,288,300
419,276,300
420,270,300
421,264,300
422,260,300
423,257,300
424,254,300
425,253,300
426,254,300
427,254,300
428,258,300
429,261,300
430,265,300
431,271,300
432,276,300
433,282,300
434,286,300
435,292,300
436,296,300
437,300,300
438,304,300
439,306,300
440,308,300
441,308,300
442,307,300
443,305,300
444,303,300
445,298,300
446,294,300
447,292,300
448,287,300
449,283,300
450,282,300
451,280,300
452,278,300
453,278,300
454,279,300
455,280,300
456,282,300
457,285,300
458,289,300
459,292,300
460,297,300
461,301,300
462,306,300
463,309,300
464,313,300
465,316,300
466,318,300
467,321,300
468,321,300
469,321,300
470,322,300
471,322,300
472,320,300
473,319,300
474,317,300
475,315,300
476,312,300
477,310,300
478,308,300
479,306,300
480,303,300
481,300,300
482,299,300
483,298,300
484,295,300
485,294,300
486,293,300
487,292,300
488,290,300
489,293,300
490,294,300
491,295,300
492,296,300
493,297,300
494,299,300
495,301,300
496,303,300
497,304,300
498,306,300
499,307,300
500,308,300
501,310,300
502,311,300
503,311,300
504,311,300
505,311,300
506,311,300
507,310,300
508,310,300
509,309,300
510,308,300
511,309,300
512,307,300
513,307,300
514,307,300
515,308,300
516,308,300
517,309,300
518,309,300
519,309,300
520,309,300
521,309,300
522,309,300
523,309,300
524,309,300
525,308,300
526,307,300
527,306,300
528,306,300
529,307,300
530,306,300
531,306,300
532,304,300
533,304,300
534,302,300
535,303,300
536,300,300
537,299,300
538,296,300
539,296,300
540,295,300
541,294,300
542,293,300
543,294,300
544,292,300
545,293,300
546,294,300
547,294,300
548,295,300
549,296,300
550,297,300
551,297,300
552,300,300
553,301,300
554,301,300
555,302,300
556,303,300
557,303,300
558,302,300
559,301,300
560,298,300
561,296,300
562,295,300
563,293,300
564,292,300
565,291,300
566,290,300
567,290,300
568,291,300
569,291,300
570,292,300
571,294,300
572,296,300
573,300,300
574,306,300
575,308,300
576,310,300
577,311,300
578,312,300
579,312,300
580,312,300
581,310,300
582,308,300
583,305,300
584,302,300
585,297,300
586,294,300
587,290,300
588,281,300
589,277,300
590,274,300
591,270,300
592,268,300
593,267,300
594,266,300
595,266,300
596,268,300
597,271,300
598,274,300
599,278,300
600,282,300
601,286,300
602,290,300
603,294,300
604,297,300
605,300,300
606,303,300
607,304,300
608,306,300
609,306,300
610,306,300
611,307,300
612,306,300
613,306,300
614,304,300
615,303,300
616,302,300
617,300,300
618,300,300
619,298,300
620,296,300
621,294,300
622,293,300
623,290,300
624,289,300
625,290,300
626,290,300
627,293,300
628,295,300
629,297,300
630,299,300
631,302,300
632,305,300
633,307,300
634,308,300
635,311,300
636,312,300
637,312,300
638,312,300
639,312,300
640,311,300
641,309,300
642,308,300
643,305,300
644,302,300
645,298,300
646,295,300
647,292,300
648,288,300
649,285,300
650,283,300
651,281,300
652,280,300
653,280,300
654,279,300
655,279,300
656,280,300
657,281,300
658,284,300
659,286,300
660,289,300
661,293,300
662,295,300
663,298,300
664,299,300
665,302,300
666,303,300
667,303,300
668,303,300
669,302,300
670,300,300
671,299,300
672,297,300
673,295,300
674,292,300
675,291,300
676,290,300
677,287,300
678,287,300
679,286,300
680,285,300
681,286,300
682,287,300
683,287,300
684,289,300
685,291,300
686,292,300
687,294,300
688,296,300
689,298,300
690,301,300
691,303,300
692,305,300
693,307,300
694,309,300
695,309,300
696,310,300
697,311,300
698,312,300
699,312,300
700,312,300
701,313,300
702,311,300
703,310,300
704,308,300
705,307,300
706,304,300
707,301,300
708,298,300
709,298,300
710,296,300
711,295,300
712,295,300
713,294,300
714,294,300
715,294,300
716,295,300
717,296,300
718,296,300
719,298,300
720,300,300
721,302,300
722,305,300
723,306,300
724,309,300
725,308,300
726,310,300
727,309,300
728,310,300
729,306,300
730,303,300
731,301,300
732,300,300
733,297,300
734,294,300
735,294,300
736,296,300
737,298,300
738,300,300
739,301,300
740,304,300
741,305,300
742,309,300
743,311,300
744,315,300
745,317,300
746,322,300
747,325,300
748,324,300
749,324,300
750,322,300
751,318,300
752,316,300
753,312,300
754,308,300
755,304,300
756,299,300
757,295,300
758,291,300
759,282,300
760,278,300
761,275,300
762,273,300
763,270,300
764,267,300
765,266,300
766,265,300
767,265,300
768,266,300
769,268,300
770,270,300
771,273,300
772,276,300
773,278,300
774,281,300
775,284,300
776,286,300
777,288,300
778,290,300
779,292,300
780,293,300
781,293,300
782,293,300
783,292,300
784,292,300
785,291,300
786,290,300
787,288,300
788,287,300
789,285,300
790,284,300
791,282,300
792,281,300
793,281,300
794,278,300
795,277,300
796,276,300
797,275,300
798,274,300
799,275,300
800,277,300
801,278,300
802,279,300
803,281,300
804,283,300
805,285,300
806,286,300
807,288,300
808,290,300
809,292,300
810,292,300
811,293,300
812,294,300
813,293,300
814,292,300
815,291,300
816,290,300
817,287,300
818,286,300
819,284,300
820,283,300
821,281,300
822,280,300
823,279,300
824,279,300
825,283,300
826,284,300
827,286,300
828,288,300
829,291,300
830,292,300
831,295,300
832,297,300
833,300,300
834,301,300
835,302,300
836,304,300
837,303,300
838,304,300
839,302,300
840,300,300
841,296,300
842,295,300
843,293,300
844,290,300
845,288,300
846,286,300
847,284,300
848,282,300
849,280,300
850,279,300
851,279,300
852,279,300
853,279,300
854,280,300
855,280,300
856,282,300
857,284,300
858,286,300
859,288,300
860,290,300
861,293,300
862,294,300
863,297,300
864,299,300
865,301,300
866,302,300
867,302,300
868,302,300
869,302,300
870,301,300
871,299,300
872,299,300
873,296,300
874,293,300
875,292,300
876,290,300
877,288,300
878,286,300
879,285,300
880,284,300
881,283,300
882,282,300
883,282,300
884,283,300
885,284,300
886,285,300
887,286,300
888,288,300
889,290,300
890,292,300
891,292,300
892,295,300
893,297,300
894,299,300
895,300,300
896,300,300
897,302,300
898,302,300
899,303,300
900,304,300
901,304,300
902,304,300
903,304,300
904,303,300
905,303,300
906,303,300
907,301,300
908,300,300
909,299,300
910,298,300
911,296,300
912,296,300
913,294,300
914,294,300
915,294,300
916,293,300
917,293,300
918,293,300
919,293,300
920,293,300
921,293,300
922,293,300
923,294,300
924,294,300
925,294,300
926,293,300
927,294,300
928,294,300
929,295,300
930,295,300
931,296,300
932,297,300
933,298,300
934,300,300
935,300,300
936,301,300
937,303,300
938,305,300
939,304,300
940,305,300
941,305,300
942,305,300
943,306,300
944,304,300
945,304,300
946,303,300
947,302,300
948,300,300
949,298,300
950,296,300
951,295,300
952,293,300
953,291,300
954,289,300
955,288,300
956,286,300
957,284,300
958,284,300
959,285,300
960,284,300
961,286,300
962,287,300
963,288,300
964,290,300
965,291,300
966,292,300
967,294,300
968,295,300
969,296,300
970,297,300
971,299,300
972,300,300
973,301,300
974,302,300
975,303,300
976,298,300
977,296,300
978,290,300
979,302,300
980,277,300
981,278,300
982,280,300
983,284,300
984,287,300
985,290,300
986,291,300
987,294,300
988,296,300
989,293,300
990,299,300
991,296,300
992,295,300
993,294,300
994,297,300
995,297,300
996,296,300
997,298,300
998,296,300
999,294,300
1000,294,300
1001,294,300
1002,304,300
1003,304,300
1004,305,300
1005,305,300
1006,305,300
1007,305,300
1008,294,300
1009,297,300
1010,294,300
1011,298,300
1012,298,300
1013,295,300
1014,298,300
1015,294,300
1016,295,300
1017,300,300
1018,315,300
1019,314,300
1020,315,300
1021,314,300
1022,313,300
1023,312,300
1024,312,300
1025,312,300
1026,313,300
1027,313,300
1028,314,300
1029,314,300
1030,315,300
1031,314,300
1032,314,300
1033,312,300
1034,311,300
1035,310,300
1036,303,300
1037,304,300
1038,304,300
1039,287,300
1040,285,300
1041,282,300
1042,288,300
1043,291,300
1044,295,300
1045,300,300
1046,300,300
1047,304,300
1048,305,300
1049,305,300
1050,306,300
1051,315,300
1052,315,300
1053,292,300
1054,292,300
1055,286,300
1056,288,300
1057,285,300
1058,286,300
1059,284,300
1060,280,300
1061,280,300
1062,282,300
1063,280,300
1064,280,300
1065,281,300
1066,279,300
1067,280,300
1068,281,300
1069,278,300
1070,281,300
1071,282,300
1072,282,300
1073,282,300
1074,284,300
1075,290,300
1076,287,300
1077,282,300
1078,280,300
1079,278,300
1080,281,300
1081,280,300
1082,282,300
1083,284,300
1084,282,300
1085,286,300
1086,281,300
1087,281,300
1088,282,300
1089,282,300
1090,283,300
1091,282,300
1092,287,300
1093,284,300
1094,282,300
1095,287,300
1096,282,300
1097,282,300
1098,281,300
1099,280,300
1100,280,300
1101,282,300
1102,280,300
1103,282,300
1104,284,300
1105,283,300
1106,284,300
1107,284,300
1108,281,300
1109,282,300
1110,281,300
1111,282,300
1112,282,300
1113,281,300
1114,282,300
1115,282,300
1116,282,300
1117,282,300
1118,284,300
1119,284,300
1120,286,300
1121,284,300
1122,283,300
1123,290,300
1124,283,300
1125,283,300
1126,283,300
1127,281,300
1128,286,300
1129,280,300
1130,280,300
1131,282,300
1132,280,300
1133,280,300
1134,280,300
1135,279,300
1136,284,300
1137,280,300
1138,280,300
1139,280,300
1140,280,300
1141,284,300
1142,282,300
1143,280,300
1144,280,300
1145,282,300
1146,281,300
1147,282,300
1148,286,300
1149,282,300
1150,282,300
1151,289,300
1152,283,300
1153,284,300
1154,286,300
1155,281,300
1156,281,300
1157,282,300
1158,284,300
1159,282,300
1160,282,300
1161,282,300
1162,282,300
1163,285,300
1164,283,300
1165,283,300
1166,284,300
1167,285,300
1168,284,300
1169,286,300
1170,283,300
1171,284,300
1172,284,300
1173,284,300
1174,282,300
1175,284,300
1176,284,300
1177,284,300
1178,284,300
1179,285,300
1180,284,300
1181,286,300
1182,285,300
1183,284,300
1184,284,300
1185,285,300
1186,285,300
1187,285,300
1188,284,300
1189,287,300
1190,285,300
1191,286,300
1192,288,300
1193,285,300
1194,284,300
1195,284,300
1196,284,300
1197,285,300
1198,284,300
1199,284,300
1200,284,300
1201,288,300
1202,284,300
1203,284,300
1204,285,300
1205,284,300
1206,286,300
1207,284,300
1208,286,300
1209,285,300
1210,286,300
1211,288,300
1212,288,300
1213,284,300
1214,286,300
1215,286,300
1216,293,300
1217,298,300
1218,298,300
1219,302,300
1220,301,300
1221,304,300
1222,302,300
1223,323,300
1224,322,300
1225,320,300
1226,317,300
1227,314,300
1228,294,300
1229,296,300
1230,293,300
1231,280,300
1232,280,300
1233,282,300
1234,284,300
1235,291,300
1236,291,300
1237,296,300
1238,306,300
1239,312,300
1240,296,300
1241,294,300
1242,300,300
1243,294,300
1244,296,300
1245,342,300
1246,338,300
1247,331,300
1248,318,300
1249,315,300
1250,319,300
1251,320,300
1252,319,300
1253,317,300
1254,318,300
1255,318,300
1256,318,300
1257,319,300
1258,317,300
1259,318,300
1260,317,300
1261,317,300
1262,318,300
1263,316,300
1264,317,300
1265,318,300
1266,319,300
1267,319,300
1268,318,300
1269,322,300
1270,320,300
1271,321,300
1272,321,300
1273,321,300
1274,320,300
1275,320,300
1276,321,300
1277,321,300
1278,323,300
1279,321,300
1280,322,300
1281,322,300
1282,322,300
1283,323,300
1284,322,300
1285,324,300
1286,321,300
1287,321,300
1288,323,300
1289,322,300
1290,322,300
1291,322,300
1292,323,300
1293,323,300
1294,322,300
1295,323,300
1296,323,300
1297,324,300
1298,322,300
1299,322,300
1300,322,300
1301,323,300
1302,324,300
1303,324,300
1304,324,300
1305,325,300
1306,324,300
1307,324,300
1308,324,300
1309,324,300
1310,325,300
1311,324,300
1312,324,300
1313,324,300
1314,324,300
1315,324,300
